company_name,company_description,relationship_to_bond,sector,industry,ISIN,bond_destination,coupon_rate,total_bond_amount,nominal_amount,quarter_created,year_created,maturity_date,bond_currency,country,status,stocks_info,bond_types,Floating rate,Foreign bonds,Green bonds,Securitization,Senior Secured,Senior Unsecured,Zero-coupon bonds
Sagax,"Sagax is a property company whose business concept is to invest in commercial properties, primarily in the warehouse and light industry segment. On September 30, 2015, the property portfolio included 203 properties with a rental space of ...",Profile,corporate,Financial institutions,XS2291340433,International bonds,0.75%,"400,000,000 EUR","1,000 EUR",Q1,2021,1/26/2028, EUR,Sweden,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
TE Connectivity,"TE Connectivity Ltd. (TE Connectivity), formerly Tyco Electronics Ltd., designs and manufactures over 500,000 products that connect and protect the flow of power and data inside a number of products used by consumers and industries. The ...",Profile,corporate,Engineering industry,XS2297190097,International bonds,0%,"550,000,000 EUR","1,000 EUR",Q1,2021,2/16/2029, EUR (2922D),Switzerland,Outstanding,"Par amount, integral multiple","Zero-coupon bonds, Senior Unsecured",no,no,no,no,no,yes,yes
Akelius Residential Property,"Akelius buys, upgrades and manages residential properties. The company owns and manages 50 000 apartments in six countries.",Profile,corporate,Construction and development,XS2301127119,International bonds,0.75%,"600,000,000 EUR","1,000 EUR",Q1,2021,2/22/2030, EUR,Sweden,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
CTP B.V.,"CTP B.V. is the largest logistics and industrial real estate group in Central and Eastern Europe. It consists of two economically interlinked companies: CTP Property B.V., its property management arm; and property developer CTP Invest spol., ...",Profile,corporate,Financial institutions,XS2303052695,International bonds,0.75%,"500,000,000 EUR","1,000 EUR",Q1,2021,2/18/2027, EUR,Czech Republic,Outstanding,"Par amount, integral multiple","Green bonds, Senior Unsecured",no,no,yes,no,no,yes,no
H&M Finance,H&M Finance,Borrower,corporate,Other sectors,XS2303070911,International bonds,0.25%,"500,000,000 EUR","1,000 EUR",Q1,2021,8/25/2029, EUR,Netherlands,Outstanding,"Par amount, integral multiple","Senior Unsecured, Floating rate",yes,no,no,no,no,yes,no
W.P. Carey,W. P. Carey Inc. is an independent equity real estate investment trust. The firm also provides long-term sale-leaseback and build-to-suit financing for companies. It invests in the real estate markets across the globe. The firm primarily ...,Profile,corporate,Financial institutions,XS2306082293,International bonds,0.95%,"525,000,000 EUR","1,000 EUR",Q1,2021,6/1/2030, EUR,USA,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
EasyJet,"EasyJet plc, a low-cost passenger airline, conducts operations throughout the United Kingdom and mainland Europe.",Profile,corporate,Transportation,XS2306601746,International bonds,1.88%,"1,250,000,000 EUR","1,000 EUR",Q1,2021,3/3/2028, EUR,United Kingdom,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Paccar Financial Europe B.V.,PACCAR Financial Europe B.V. operates as a subsidiary of PACCAR Holding B.V.,Profile,corporate,Financial institutions,XS2307573993,International bonds,0%,"300,000,000 EUR","1,000 EUR",Q1,2021,3/1/2026, EUR (1826D),Netherlands,Outstanding,"Par amount, integral multiple","Zero-coupon bonds, Senior Unsecured",no,no,no,no,no,yes,yes
DSV PANALPINA A/S,"DSV Panalpina A/S provides transport and logistics services. The Company offers road, marine, and air transport services, as well as warehousing, purchase order management, and other logistic solutions. DSV Panalpina serves customers worldwide.",Profile,corporate,Transportation,XS2308616841,International bonds,0.50%,"500,000,000 EUR","1,000 EUR",Q1,2021,3/3/2031, EUR,Denmark,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Citycon Oyj,"Citycon Oyj, a real estate investment company, owns and operates retail properties in Finland, Sweden, and the Baltic countries.",Profile,corporate,Construction and development,XS2310411090,International bonds,1.63%,"350,000,000 EUR","1,000 EUR",Q1,2021,3/12/2028, EUR,Finland,Outstanding,"Par amount, integral multiple","Green bonds, Senior Unsecured",no,no,yes,no,no,yes,no
Simon Property Group L.P.,"Simon Property Group, L.P. owns, operates, manages, leases, acquires, expands, and develops real estate properties. The Company provides regional malls, community shopping centers, specialty retail centers, corporate offices, and mixed-use properties. Simon Property Group serves customers ...",Profile,corporate,Financial institutions,XS2310797696,International bonds,1.13%,"750,000,000 EUR","1,000 EUR",Q1,2021,3/19/2033, EUR,USA,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Koninklijke Ahold Delhaize,"Ahold Delhaize is an international food retail group, operating supermarkets and e-commerce businesses. Its 21 local brands employ more than 375,000 associates in 6,500 stores in 11 countries. Formats include supermarkets, convenience stores, hypermarkets, online grocery, ...",Profile,corporate,Trade and retail,XS2317288301,International bonds,0.38%,"600,000,000 EUR","1,000 EUR",Q1,2021,3/18/2030, EUR,Netherlands,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Imperial Brands,"Imperial Brands PLC operates as a consumer goods company. The Company manufactures, markets, and sells cigarettes, cigars, pipe and smokeless tobacco, snus, e-cigarettes, and other tobacco products, as well as logistics business. Imperial Brands serves customers ...",Profile,corporate,Food industry,XS2320459063,International bonds,1.75%,"1,000,000,000 EUR","1,000 EUR",Q1,2021,3/18/2033, EUR,United Kingdom,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Vonovia Finance BV,"Vonovia Finance B.V. is a debt issuing vehicle. The company was formerly known as Deutsche Annington Finance B.V. The company is based in Eemnes, the Netherlands. Vonovia Finance B.V. operates as a subsidiary of Vonovia SE.",Profile,corporate,Financial institutions,DE000A287179,International bonds,1%,"500,000,000 EUR","100,000 EUR",Q1,2021,1/28/2041, EUR,Netherlands,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Deutsche Borse,"As one of the world’s leading exchange organisations Deutsche Borse Group provides investors, financial institutions and companies access to global capital markets. Our business covers the entire process chain from securities and derivatives trading, clearing, settlement ...",Profile,corporate,Financial institutions,DE000A3H2457,International bonds,0%,"500,000,000 EUR","100,000 EUR",Q1,2021,2/22/2026, EUR (1826D),Germany,Outstanding,"Par amount, integral multiple",Zero-coupon bonds,no,no,no,no,no,no,yes
Deutsche Borse,"As one of the world’s leading exchange organisations Deutsche Borse Group provides investors, financial institutions and companies access to global capital markets. Our business covers the entire process chain from securities and derivatives trading, clearing, settlement ...",Profile,corporate,Financial institutions,DE000A3H2465,International bonds,0.13%,"500,000,000 EUR","100,000 EUR",Q1,2021,2/22/2031, EUR,Germany,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Daimler AG,"Daimler AG develops, manufactures, distributes, and sells a wide range of automotive products such as passenger cars, trucks, vans, and buses. The Company also provides financial and other services relating to its automotive businesses.",Profile,corporate,Engineering industry,DE000A3H3JM4,International bonds,0.75%,"1,000,000,000 EUR","1,000 EUR",Q1,2021,3/11/2033, EUR,Germany,Outstanding,"Par amount, integral multiple",Green bonds,no,no,yes,no,no,no,no
Robert Bosch,Robert Bosch,Borrower,corporate,Engineering industry,XS1084874533,International bonds,2.95%,"250,000,000 EUR","100,000 EUR",Q1,2021,7/11/2039, EUR,Germany,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Deutsche Bahn,"Deutsche Bahn AG provides railway services. The Company offers passenger and cargo transportation, press, and logistics services to rail, road, ocean, and air traffic networks. Deutsche Bahn serves customers in Germany.",Profile,corporate,Transportation,XS2193666125,International bonds,0.88%,"650,000,000 EUR","1,000 EUR",Q1,2021,6/23/2039, EUR,Germany,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Volkswagen,"Volkswagen AG manufactures and sells vehicles. The Company offers economy and luxury automobiles, sports cars, trucks, and commercial vehicles. Volkswagen serves customers globally.",Profile,corporate,Engineering industry,XS2270150399,International bonds,0.05%,"500,000,000 EUR","100,000 EUR",Q1,2021,6/10/2024, EUR,Germany,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
BMW,Bayerische Motoren Werke Aktiengesellschaft (BMW) manufactures and sells luxury cars and motorcycles worldwide. The Company produces everything from convertible sports cars to luxury sedans to touring motorcycles with large displacement engines. BMW serves customers throughout the ...,Profile,corporate,Engineering industry,XS2280845145,International bonds,0.20%,"500,000,000 EUR","1,000 EUR",Q1,2021,1/11/2033, EUR,Germany,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
BMW,Bayerische Motoren Werke Aktiengesellschaft (BMW) manufactures and sells luxury cars and motorcycles worldwide. The Company produces everything from convertible sports cars to luxury sedans to touring motorcycles with large displacement engines. BMW serves customers throughout the ...,Profile,corporate,Engineering industry,XS2280845491,International bonds,0%,"1,000,000,000 EUR","1,000 EUR",Q1,2021,1/11/2026, EUR (1826D),Germany,Outstanding,"Par amount, integral multiple","Zero-coupon bonds, Senior Unsecured",no,no,no,no,no,yes,yes
Bayer,"Bayer AG produces and markets healthcare and agricultural products. The Company manufactures products that include aspirin, antibiotics, anti-infectives, cardiovascular, oncology, central nervous system drugs, over-the-counter medications, diagnostics, and animal health products, as well as crop protection ...",Profile,corporate,Chemical and petrochemical industry,XS2281342878,International bonds,0.05%,"1,200,000,000 EUR","100,000 EUR",Q1,2021,1/12/2025, EUR,Germany,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Bayer,"Bayer AG produces and markets healthcare and agricultural products. The Company manufactures products that include aspirin, antibiotics, anti-infectives, cardiovascular, oncology, central nervous system drugs, over-the-counter medications, diagnostics, and animal health products, as well as crop protection ...",Profile,corporate,Chemical and petrochemical industry,XS2281343256,International bonds,0.38%,"1,000,000,000 EUR","100,000 EUR",Q1,2021,1/12/2029, EUR,Germany,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Bayer,"Bayer AG produces and markets healthcare and agricultural products. The Company manufactures products that include aspirin, antibiotics, anti-infectives, cardiovascular, oncology, central nervous system drugs, over-the-counter medications, diagnostics, and animal health products, as well as crop protection ...",Profile,corporate,Chemical and petrochemical industry,XS2281343413,International bonds,0.63%,"1,000,000,000 EUR","100,000 EUR",Q1,2021,7/12/2031, EUR,Germany,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Bayer,"Bayer AG produces and markets healthcare and agricultural products. The Company manufactures products that include aspirin, antibiotics, anti-infectives, cardiovascular, oncology, central nervous system drugs, over-the-counter medications, diagnostics, and animal health products, as well as crop protection ...",Profile,corporate,Chemical and petrochemical industry,XS2281343686,International bonds,1%,"800,000,000 EUR","100,000 EUR",Q1,2021,1/12/2036, EUR,Germany,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
E.ON,"E.ON SE operates as an international and privately-owned energy supplier. The Company's main segments are renewable, developing and operating renewable assets, energy networks, power and gas distribution business, and customer solutions which develops energy solutions.",Profile,corporate,Power,XS2288948859,International bonds,0.10%,"600,000,000 EUR","1,000 EUR",Q1,2021,12/19/2028, EUR,Germany,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Volkswagen,"Volkswagen AG manufactures and sells vehicles. The Company offers economy and luxury automobiles, sports cars, trucks, and commercial vehicles. Volkswagen serves customers globally.",Profile,corporate,Engineering industry,XS2289841087,International bonds,1.50%,"300,000,000 EUR","100,000 EUR",Q1,2021,1/21/2041, EUR,Germany,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
EnBW Energie Baden-Wuerttemberg,EnBW Energie Baden-Wuerttemberg,Borrower,corporate,Power,XS2306988564,International bonds,0.50%,"500,000,000 EUR","1,000 EUR",Q1,2021,3/1/2033, EUR,Germany,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
NorteGas Energia Distribucion,NorteGas Energia Distribucion,Borrower,corporate,Oil and gas,XS2289797248,International bonds,0.91%,"550,000,000 EUR","100,000 EUR",Q1,2021,1/22/2031, EUR,Spain,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Amadeus IT Group,"Amadeus IT Group, S.A., together with its subsidiaries, operates as a transaction processor for the travel and tourism industry worldwide.",Profile,corporate,Information and High Technologies,XS2297537461,International bonds,FRN,"500,000,000 EUR","100,000 EUR",Q1,2021,2/9/2023, EUR,Spain,Outstanding,"Par amount, integral multiple","Senior Unsecured, Floating rate",yes,no,no,no,no,yes,no
Cellnex Telecom,"Cellnex Telecom S.A. (formerly known as Abertis Telecom Terrestre S.A.U.) was incorporated in Barcelona in 2008. The company is engaged in the establishment and operation of all kinds of telecommunication infrastructures and/or networks, and planning, technical ...",Profile,corporate,Communication,XS2300292617,International bonds,0.75%,"500,000,000 EUR","100,000 EUR",Q1,2021,11/15/2026, EUR,Spain,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Cellnex Telecom,"Cellnex Telecom S.A. (formerly known as Abertis Telecom Terrestre S.A.U.) was incorporated in Barcelona in 2008. The company is engaged in the establishment and operation of all kinds of telecommunication infrastructures and/or networks, and planning, technical ...",Profile,corporate,Communication,XS2300292963,International bonds,1.25%,"750,000,000 EUR","100,000 EUR",Q1,2021,1/15/2029, EUR,Spain,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Cellnex Telecom,"Cellnex Telecom S.A. (formerly known as Abertis Telecom Terrestre S.A.U.) was incorporated in Barcelona in 2008. The company is engaged in the establishment and operation of all kinds of telecommunication infrastructures and/or networks, and planning, technical ...",Profile,corporate,Communication,XS2300293003,International bonds,2%,"1,250,000,000 EUR","100,000 EUR",Q1,2021,2/15/2033, EUR,Spain,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Hemso Treasury,"Hemso Treasury Oyj owns, manages, and develops real estate properties. The Company redevelops standing buildings and leases them to community clients such as educational institutions, elderly care companies, healthcare organizations, and judiciary entities. Hemso Treasury serves ...",Profile,corporate,Construction and development,XS2281473111,International bonds,0%,"500,000,000 EUR","1,000 EUR",Q1,2021,1/19/2028, EUR (2556D),Finland,Outstanding,"Par amount, integral multiple","Zero-coupon bonds, Senior Unsecured",no,no,no,no,no,yes,yes
Balder,"Balder is a Swedish company which owns, manages and develops residential and commercial properties and hotels in Sweden, Denmark, Norway and Finland. Balder creates areas for people to live in and where new business can be ...",Profile,corporate,Construction and development,XS2288925568,International bonds,1%,"550,000,000 EUR","1,000 EUR",Q1,2021,1/20/2029, EUR,Sweden,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Samhallsbyggnadsbolaget i Norden,Samhallsbyggnadsbolaget i Norden AB owns social infrastructure properties throughout the Nordic region and rental apartments in Sweden. The Company also provides property development services and develops building rights.,Profile,corporate,Construction and development,XS2293906199,International bonds,FRN,"600,000,000 EUR","1,000 EUR",Q1,2021,2/1/2023, EUR,Sweden,Outstanding,"Par amount, integral multiple","Senior Unsecured, Floating rate",yes,no,no,no,no,yes,no
Glencore International AG,"Glencore International AG, a privately-owned company organised under the laws of Switzerland and, together with its subsidiaries (""Glencore"") is a leading, diversified natural resources group with worldwide activity in the mining, smelting, refining, processing and marketing ...",Profile,corporate,Mining industry,XS2307764238,International bonds,0.75%,"600,000,000 EUR","1,000 EUR",Q1,2021,3/1/2029, EUR,Switzerland,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Glencore International AG,"Glencore International AG, a privately-owned company organised under the laws of Switzerland and, together with its subsidiaries (""Glencore"") is a leading, diversified natural resources group with worldwide activity in the mining, smelting, refining, processing and marketing ...",Profile,corporate,Mining industry,XS2307764311,International bonds,1.25%,"500,000,000 EUR","1,000 EUR",Q1,2021,3/1/2033, EUR,Switzerland,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Eaton Capital Unlimited,Eaton Capital Unlimited Company manufactures power transmission equipment.,Profile,corporate,Power,XS2310747915,International bonds,0.13%,"900,000,000 EUR","1,000 EUR",Q1,2021,3/8/2026, EUR,Ireland,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Eaton Capital Unlimited,Eaton Capital Unlimited Company manufactures power transmission equipment.,Profile,corporate,Power,XS2310748483,International bonds,0.58%,"600,000,000 EUR","1,000 EUR",Q1,2021,3/8/2030, EUR,Ireland,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
APRR,"APRR is Europe's fourth-largest motorway operator and a subsidiary of Eiffarie, a consortium comprising Eiffage (majority interest) and Macquarie. The Group operates a network of near that 2,300 km of motorways.",Profile,corporate,Transportation,FR0013397288,International bonds,1.25%,"500,000,000 EUR","100,000 EUR",Q1,2021,1/18/2028, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Pernod Ricard,Pernod Ricard,Issuer,corporate,Food industry,FR0013456449,International bonds,0.88%,"500,000,000 EUR","100,000 EUR",Q1,2021,10/24/2031, EUR,France,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Alstom,"Alstom is a global leader in the world of power generation, power transmission and rail infrastructure and sets the benchmark for innovative and environmentally friendly technologies.",Profile,corporate,Engineering industry,FR0014001EW8,International bonds,0%,"750,000,000 EUR","100,000 EUR",Q1,2021,1/11/2029, EUR (2922D),France,Outstanding,"Par amount, integral multiple",Zero-coupon bonds,no,no,no,no,no,no,yes
Veolia Environnement,"Veolia Environnement SA operates utility and public transportation businesses. The Company supplies drinking water, provides waste management services, manages and maintains heating and air conditioning systems, and operates rail and road passenger transportation systems.",Profile,corporate,Public utilities,FR0014001I50,International bonds,0%,"700,000,000 EUR","100,000 EUR",Q1,2021,1/14/2027, EUR (2191D),France,Outstanding,"Par amount, integral multiple",Zero-coupon bonds,no,no,no,no,no,no,yes
SUEZ,SUEZ ENVIRONNEMENT ranks among the world’s leaders in water and waste management services. Its objective: to meet the challenge of conserving natural resources.,Profile,corporate,Power,FR0014002C30,International bonds,0%,"750,000,000 EUR","100,000 EUR",Q1,2021,6/9/2026, EUR (1918D),France,Outstanding,"Par amount, integral multiple",Zero-coupon bonds,no,no,no,no,no,no,yes
Safran S.A.,"Safran is an international high-technology group and tier-1 supplier of systems and equipment in its core markets of Aerospace, Defense and Security. Operating worldwide, Safran has 69,000 employees and logged sales of 15.4 billion euros in 2014. ...",Profile,corporate,Other sectors,FR0014002G36,International bonds,0.75%,"700,000,000 EUR","100,000 EUR",Q1,2021,3/17/2031, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Safran S.A.,"Safran is an international high-technology group and tier-1 supplier of systems and equipment in its core markets of Aerospace, Defense and Security. Operating worldwide, Safran has 69,000 employees and logged sales of 15.4 billion euros in 2014. ...",Profile,corporate,Other sectors,FR0014002G44,International bonds,0.13%,"700,000,000 EUR","100,000 EUR",Q1,2021,3/16/2026, EUR,France,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Firmenich International,"Firmenich International SA is a fragrance and flavor company. The Company produces fragrances for perfumes, hair care and laundry products, air fresheners, flavors for beverages, sweets and other foods, and chemicals used to produce fragrances and ...",Profile,corporate,Chemical and petrochemical industry,XS2166619663,International bonds,1.38%,"750,000,000 EUR","1,000 EUR",Q1,2021,10/30/2026, EUR,Switzerland,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Firmenich International,"Firmenich International SA is a fragrance and flavor company. The Company produces fragrances for perfumes, hair care and laundry products, air fresheners, flavors for beverages, sweets and other foods, and chemicals used to produce fragrances and ...",Profile,corporate,Chemical and petrochemical industry,XS2166619820,International bonds,1.75%,"750,000,000 EUR","1,000 EUR",Q1,2021,4/30/2030, EUR,Switzerland,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Enel,"Enel SpA operates as an integrated electricity and gas distributions company. The Company generates, distributes, and sells electricity and gas. Enel also provides electric transportation and storage services. Enel serves customers worldwide.",Profile,corporate,Power,XS2066706735,International bonds,1.13%,"500,000,000 EUR","1,000 EUR",Q1,2021,10/17/2034, EUR,Italy,Outstanding,"Par amount, integral multiple","Green bonds, Senior Unsecured",no,no,yes,no,no,yes,no
Enel,"Enel SpA operates as an integrated electricity and gas distributions company. The Company generates, distributes, and sells electricity and gas. Enel also provides electric transportation and storage services. Enel serves customers worldwide.",Profile,corporate,Power,XS2066706818,International bonds,0%,"1,000,000,000 EUR","1,000 EUR",Q1,2021,6/17/2024, EUR (1705D),Italy,Outstanding,"Par amount, integral multiple","Green bonds, Zero-coupon bonds, Senior Unsecured",no,no,yes,no,no,yes,yes
Enel,"Enel SpA operates as an integrated electricity and gas distributions company. The Company generates, distributes, and sells electricity and gas. Enel also provides electric transportation and storage services. Enel serves customers worldwide.",Profile,corporate,Power,XS2066706909,International bonds,0.38%,"1,000,000,000 EUR","1,000 EUR",Q1,2021,6/17/2027, EUR,Italy,Outstanding,"Par amount, integral multiple","Green bonds, Senior Unsecured",no,no,yes,no,no,yes,no
Leonardo,"Leonardo (formerly Finmeccanica) engages in helicopters, defence and security electronics, aeronautics, space, defence systems, energy, and transportation activities primarily in Italy, the United Kingdom, rest of Europe, and North America. The company manufactures tactical airlifters, combat ...",Profile,corporate,Engineering industry,XS2199716304,International bonds,2.38%,"500,000,000 EUR","1,000 EUR",Q1,2021,1/8/2026, EUR,Italy,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Poste Italiane,"Poste italiane S.p.A., formerly a state-owned monopoly, after 1998 is a public company with total Italian government control: the only shareholder is the Italian Ministry of Economy and Finance. It is the biggest postal service of ...",Profile,corporate,Communication,XS2270395408,International bonds,0%,"500,000,000 EUR","1,000 EUR",Q1,2021,12/10/2024, EUR (1461D),Italy,Outstanding,"Par amount, integral multiple","Zero-coupon bonds, Senior Unsecured",no,no,no,no,no,yes,yes
Poste Italiane,"Poste italiane S.p.A., formerly a state-owned monopoly, after 1998 is a public company with total Italian government control: the only shareholder is the Italian Ministry of Economy and Finance. It is the biggest postal service of ...",Profile,corporate,Communication,XS2270397016,International bonds,0.50%,"500,000,000 EUR","1,000 EUR",Q1,2021,12/10/2028, EUR,Italy,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Iren S.p.A.,"Iren S.p.A., a multiutility company, is primarily engaged in the production, distribution, and sale of electricity in Italy. It produces electricity principally from hydroelectric and renewable sources. The company also produces and sells heat; and distributes ...",Profile,corporate,Power,XS2275029085,International bonds,0.25%,"300,000,000 EUR","1,000 EUR",Q1,2021,1/17/2031, EUR,Italy,Outstanding,"Par amount, integral multiple","Green bonds, Senior Unsecured",no,no,yes,no,no,yes,no
Acea,"Acea S.p.A., a multiutility company, manages and develops networks and services in the water, energy, and environmental sectors. It provides services to 9 million people and has equity interests in companies operating in Lazio, Tuscany, Umbria, ...",Profile,corporate,Power,XS2292486771,International bonds,0%,"300,000,000 EUR","1,000 EUR",Q1,2021,9/28/2025, EUR (1704D),Italy,Outstanding,"Par amount, integral multiple","Green bonds, Zero-coupon bonds, Senior Unsecured",no,no,yes,no,no,yes,yes
Acea,"Acea S.p.A., a multiutility company, manages and develops networks and services in the water, energy, and environmental sectors. It provides services to 9 million people and has equity interests in companies operating in Lazio, Tuscany, Umbria, ...",Profile,corporate,Power,XS2292487076,International bonds,0.25%,"600,000,000 EUR","1,000 EUR",Q1,2021,7/28/2030, EUR,Italy,Outstanding,"Par amount, integral multiple","Green bonds, Senior Unsecured",no,no,yes,no,no,yes,no
2i rete gas,2i rete gas,Borrower,corporate,Public utilities,XS2292547317,International bonds,0.58%,"500,000,000 EUR","1,000 EUR",Q1,2021,1/29/2031, EUR,Italy,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Italgas,"Italgas S.p.A. provides gas distribution services. The Company offers delivery points management, pressure reduction plants, withdrawal cabins, fault reporting, and laboratory testing services.",Profile,corporate,Oil and gas,XS2299001888,International bonds,0%,"500,000,000 EUR","1,000 EUR",Q1,2021,2/16/2028, EUR (2556D),Italy,Outstanding,"Par amount, integral multiple","Zero-coupon bonds, Senior Unsecured",no,no,no,no,no,yes,yes
Italgas,"Italgas S.p.A. provides gas distribution services. The Company offers delivery points management, pressure reduction plants, withdrawal cabins, fault reporting, and laboratory testing services.",Profile,corporate,Oil and gas,XS2299002423,International bonds,0.50%,"500,000,000 EUR","1,000 EUR",Q1,2021,2/16/2033, EUR,Italy,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
Snam,"Snam S.p.A. owns and operates Italy's natural-gas distribution network. The Company transports gas on behalf of importers, distributors, and companies supplying Italian households. Snam owns a network of high-and medium-pressure pipes, including trunk lines connected to ...",Profile,corporate,Transportation,XS2300208928,International bonds,0%,"500,000,000 EUR","1,000 EUR",Q1,2021,8/15/2025, EUR (1642D),Italy,Outstanding,"Par amount, integral multiple","Zero-coupon bonds, Senior Unsecured",no,no,no,no,no,yes,yes
TRATON Finance Luxembourg S.A.,TRATON Finance Luxembourg S.A.,Issuer,corporate,Engineering industry,DE000A3KNP88,International bonds,0.13%,"1,000,000,000 EUR","100,000 EUR",Q1,2021,3/24/2025, EUR,Luxembourg,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
TRATON Finance Luxembourg S.A.,TRATON Finance Luxembourg S.A.,Issuer,corporate,Engineering industry,DE000A3KNP96,International bonds,0.75%,"1,250,000,000 EUR","100,000 EUR",Q1,2021,3/24/2029, EUR,Luxembourg,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
TRATON Finance Luxembourg S.A.,TRATON Finance Luxembourg S.A.,Issuer,corporate,Engineering industry,DE000A3KNQA0,International bonds,1.25%,"750,000,000 EUR","100,000 EUR",Q1,2021,3/24/2033, EUR,Luxembourg,Outstanding,"Par amount, integral multiple",,no,no,no,no,no,no,no
Vonovia SE,Vonovia SE holds and manages residential real estate properties in Germany.,Profile,corporate,Construction and development,DE000A3E5FR9,International bonds,0.63%,"600,000,000 EUR","100,000 EUR",Q1,2021,3/24/2031, EUR,Germany,Outstanding,"Par amount, integral multiple",Green bonds,no,no,yes,no,no,no,no
Vienna Insurance Group,Vienna Insurance Group,Issuer,corporate,Financial institutions,AT0000A2QL75,International bonds,1%,"500,000,000 EUR","100,000 EUR",Q1,2021,3/26/2036, EUR,Austria,Outstanding,"Par amount, integral multiple",Green bonds,no,no,yes,no,no,no,no
UPM,"UPM-Kymmene Corporation is a Finnish pulp, paper and timber manufacturer.",Profile,corporate,"Pulp, paper and wood industries",XS2320453884,International bonds,0.50%,"500,000,000 EUR","1,000 EUR",Q1,2021,3/22/2031, EUR,Finland,Outstanding,"Par amount, integral multiple","Green bonds, Senior Unsecured",no,no,yes,no,no,yes,no
VGP NV,"VGP Group designs, constructs and leases out logistics complexes and semi-industrial parks in the region of Central and Eastern Europe. It has built and successfully leases out a number of its own production and logistics complexes.",Profile,corporate,Construction and development,BE6327721237,International bonds,1.50%,"600,000,000 EUR","100,000 EUR",Q2,2021,4/8/2029, EUR,Belgium,Outstanding,"Par amount, integral multiple",Green bonds,no,no,yes,no,no,no,no
Czech Gas Networks Investments,Czech Gas Networks Investments S.a r.l. provides gas distribution services. The Company owns a regulated gas distribution network in the Czech Republic.,Profile,corporate,Oil and gas,XS2322438990,International bonds,0.88%,"500,000,000 EUR","1,000 EUR",Q2,2021,3/31/2031, EUR,Czech Republic,Outstanding,"Par amount, integral multiple",Senior Unsecured,no,no,no,no,no,yes,no
